Service,Date,Users
HPC: Response Planning & Monitoring,11/1/2019,395.00
Humanitarian Atlas,11/1/2019,641.00
Humanitarian ID,11/1/2019,"13,796.00"
Humanitarian ID - Website,11/1/2019,"7,778.00"
Humanitarian Needs Overview Syria 2019,11/1/2019,"1,161.00"
Humanitarian Programme Cycle Yemen,11/1/2019,43.00
HumanitarianResponse.info,11/1/2019,"93,680.00"
HXL,11/1/2019,
IASC Gender with Age Marker (GAM),11/1/2019,
IASC Inter-Agency Standing Committee,11/1/2019,"14,023.00"
INSARAG,11/1/2019,"6,828.00"
KoBoToolbox - OCHA Instance,11/1/2019,"30,551.00"
OCHA Contribution Tracking (OCT),11/1/2019,90.00
OCHA Corporate Directory,11/1/2019,
OCHA Donor Support Group,11/1/2019,90.00
OCHA Exposure,11/1/2019,"2,937.00"
OCHAnet,11/1/2019,
OCHAHub,11/1/2019,
Online Project System (OPS) - Archived,11/1/2019,1.00
Protection of Civilians Aide-Memoire,11/1/2019,160.00
Redhum,11/1/2019,"2,518.00"
ReliefWeb,11/1/2019,"1,253,388.00"
ReliefWeb Mobile,11/1/2019,"25,429.00"
SARA - Preparedness Tracker,11/1/2019,209.00
Saving Lives Together,11/1/2019,26.00
SMART - Surge Capacity,11/1/2019,
Healthy Field Worker,11/1/2019,42.00
Syria Crisis Cross-Border Operations Dashboard,11/1/2019,40.00
Taxonomy Service,11/1/2019,145.00
UNDAC 25 years Ready to Go,11/1/2019,0.00
Global Humanitarian Overview 2018,11/1/2019,"1,192.00"
UNOCHA Occupied Palestinian Territories (oPt),11/1/2019,"14,345.00"
oPt 3W,11/1/2019,
oPt Access Coordination,11/1/2019,510.00
UNOCHA Syria Hub,11/1/2019,516.00
World Humanitarian Data and Trends 2017,11/1/2019,44.00
World Humanitarian Data and Trends 2018,11/1/2019,224.00
unocha.org,11/1/2019,"79,191.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",11/1/2019,"12,340.00"
WCA Weekly Humanitarian Snapshot,11/1/2019,93.00
Lake Chad,11/1/2019,48.00
Digital Situation Report,11/1/2019,"3,993.00"
Global Humanitarian Overview 2017,11/1/2019,
World Humanitarian Data and Trends 2016,11/1/2019,
OCHA BI Catalogue,11/1/2019,
EHA Connect,11/1/2019,
UNDAC 25 Years,11/1/2019,
Donation Sites - Raisely - crisisrelief.un.org,11/1/2019,
#N/A,11/1/2019,421.00
Impossible Choices microsite - WHD 2016,11/1/2019,
ReliefWeb Labs,11/1/2019,983.00
ReliefWeb API Documentation,11/1/2019,156.00
HumFin Data Hub,11/1/2019,940.00
"Well Being Survey
",11/1/2019,
Donation Sites - UN Foundation,11/1/2019,
Leading Edge Programme,11/1/2019,
Humanitarian Networks and Partnerships Week 2019,11/1/2019,
Humanitarian Networks and Partnerships Week 2018,11/1/2019,
Humanitarian Networks and Partnerships Week 2017,11/1/2019,
Humanitarian Networks and Partnerships Week 2020,11/1/2019,
UNOCHA Wellbeing,11/1/2019,7.00
Pakistan Drought Portal,11/1/2019,24.00
CBPF Grant Management System Blog,11/1/2019,
OCHA Saudi fund for Iraq,11/1/2019,
CHF Aghanistan,11/1/2019,413.00
CHF CAR,11/1/2019,283.00
CHF DRC,11/1/2019,490.00
CHF Somalia,11/1/2019,459.00
CHF South Sudan,11/1/2019,655.00
CHF Sudan,11/1/2019,349.00
FTS Archive,11/1/2019,
Monitor Humanitario,11/1/2019,195.00
OCHA Colombia Wiki,11/1/2019,"28,074.00"
SIDI Legacy,11/1/2019,8.00
Humanitarian Tools,11/1/2019,
"Disaster Response in Asia and the Pacific
",11/1/2019,68.00
OCHA Plan and Budget 2017,11/1/2019,
Confluence Wiki - IM Toolbox and rest of wikis,11/1/2019,29.00
CERF Data API Documentation,11/1/2019,
OCHA Plan and Budget 2017,11/1/2019,
Humanitarian ID - About and FAQ,11/1/2019,0.00
Humanitarian ICT Forum 2017 Schedule,11/1/2019,
Donation Sites - Raisely - crisisrelief.un.org,12/1/2019,
Online Project System (OPS) - Archived,12/1/2019,1.00
Agenda for Humanity/PACT - Archived,12/1/2019,"5,119.00"
CBPF Grants Management System,12/1/2019,"3,140.00"
Centre for Humanitarian Data,12/1/2019,"3,412.00"
CERF,12/1/2019,"7,320.00"
CERF Grant Management System,12/1/2019,
DEEP - App,12/1/2019,
Environmental Emergencies Center,12/1/2019,
HDX,12/1/2019,"51,117.00"
HPC: FTS,12/1/2019,"10,361.00"
HPC: Humanitarian Insights,12/1/2019,"2,130.00"
HPC: Indicator Registry,12/1/2019,672.00
HPC: Projects,12/1/2019,"5,015.00"
HPC: Response Planning & Monitoring,12/1/2019,395.00
Humanitarian Atlas,12/1/2019,641.00
Humanitarian ID,12/1/2019,"13,796.00"
Humanitarian ID - Website,12/1/2019,"7,778.00"
Humanitarian Needs Overview Syria 2019,12/1/2019,"1,161.00"
Humanitarian Programme Cycle Yemen,12/1/2019,43.00
HumanitarianResponse.info,12/1/2019,"93,680.00"
HXL,12/1/2019,
IASC Gender with Age Marker (GAM),12/1/2019,
IASC Inter-Agency Standing Committee,12/1/2019,"14,023.00"
INSARAG,12/1/2019,"6,828.00"
KoBoToolbox - OCHA Instance,12/1/2019,"30,551.00"
OCHA Contribution Tracking (OCT),12/1/2019,90.00
OCHA Corporate Directory,12/1/2019,
OCHA Donor Support Group,12/1/2019,90.00
OCHA Exposure,12/1/2019,"2,937.00"
Protection of Civilians Aide-Memoire,12/1/2019,160.00
Redhum,12/1/2019,"2,518.00"
ReliefWeb,12/1/2019,"1,253,388.00"
ReliefWeb Mobile,12/1/2019,"25,429.00"
SARA - Preparedness Tracker,12/1/2019,209.00
Saving Lives Together,12/1/2019,26.00
SMART - Surge Capacity,12/1/2019,
Healthy Field Worker,12/1/2019,42.00
Syria Crisis Cross-Border Operations Dashboard,12/1/2019,40.00
Taxonomy Service,12/1/2019,145.00
UNDAC 25 years Ready to Go,12/1/2019,0.00
Global Humanitarian Overview 2018,12/1/2019,"1,192.00"
UNOCHA Occupied Palestinian Territories (oPt),12/1/2019,"14,345.00"
oPt 3W,12/1/2019,
oPt Access Coordination,12/1/2019,510.00
UNOCHA Syria Hub,12/1/2019,516.00
World Humanitarian Data and Trends 2017,12/1/2019,44.00
World Humanitarian Data and Trends 2018,12/1/2019,224.00
unocha.org,12/1/2019,"79,191.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",12/1/2019,"12,340.00"
WCA Weekly Humanitarian Snapshot,12/1/2019,93.00
Digital Situation Report,12/1/2019,"3,993.00"
OCHA BI Catalogue,12/1/2019,
EHA Connect,12/1/2019,
UNDAC 25 Years,12/1/2019,
#N/A,12/1/2019,421.00
ReliefWeb Labs,12/1/2019,983.00
ReliefWeb API Documentation,12/1/2019,156.00
HumFin Data Hub,12/1/2019,940.00
Donation Sites - UN Foundation,12/1/2019,
Humanitarian ID - About and FAQ,12/1/2019,0.00
Humanitarian ICT Forum 2017 Schedule,12/1/2019,
CBPF Public Portal,12/1/2019,"2,503.00"
Lake Chad,12/1/2019,48.00
Global Humanitarian Overview 2017,12/1/2019,
World Humanitarian Data and Trends 2016,12/1/2019,
Leading Edge Programme,12/1/2019,
Humanitarian Networks and Partnerships Week 2019,12/1/2019,
Humanitarian Networks and Partnerships Week 2018,12/1/2019,
Humanitarian Networks and Partnerships Week 2017,12/1/2019,
Confluence Wiki - IM Toolbox and rest of wikis,12/1/2019,29.00
"Well Being Survey
",12/1/2019,
CBPF Grant Management System Blog,12/1/2019,
OCHA Saudi fund for Iraq,12/1/2019,
CHF Aghanistan,12/1/2019,413.00
CHF CAR,12/1/2019,283.00
CHF DRC,12/1/2019,490.00
CHF Somalia,12/1/2019,459.00
CHF South Sudan,12/1/2019,655.00
CHF Sudan,12/1/2019,349.00
FTS Archive,12/1/2019,
OCHA Plan and Budget 2017,12/1/2019,
CERF Data API Documentation,12/1/2019,
OCHA Plan and Budget 2017,12/1/2019,
UNOCHA Wellbeing,12/1/2019,7.00
Pakistan Drought Portal,12/1/2019,24.00
OCHAHub,12/1/2019,
Impossible Choices microsite - WHD 2016,12/1/2019,
Humanitarian Networks and Partnerships Week 2020,12/1/2019,
Humanitarian Tools,12/1/2019,
"Disaster Response in Asia and the Pacific
",12/1/2019,68.00
SIDI Legacy,12/1/2019,8.00
SIDI / 4W Plus,12/1/2019,
Monitor Humanitario,12/1/2019,195.00
OCHA Colombia Wiki,12/1/2019,"28,074.00"
OCHAnet,12/1/2019,
,1/1/2020,923.00
,1/1/2020,
,1/1/2020,1.00
,1/1/2020,"25,782.00"
,1/1/2020,"8,352.00"
,1/1/2020,365.00
,1/1/2020,548.00
,1/1/2020,"4,421.00"
,1/1/2020,"3,579.00"
,1/1/2020,
,1/1/2020,
,1/1/2020,"5,900.00"
,1/1/2020,
,1/1/2020,
,1/1/2020,"9,852.00"
,1/1/2020,
,1/1/2020,
,1/1/2020,
,1/1/2020,
,1/1/2020,
,1/1/2020,
,1/1/2020,
,1/1/2020,"9,995.00"
,1/1/2020,
,1/1/2020,
,1/1/2020,44.00
,1/1/2020,
,1/1/2020,7.00
,1/1/2020,140.00
,1/1/2020,"7,761.00"
,1/1/2020,
,1/1/2020,
,1/1/2020,345.00
,1/1/2020,"12,122.00"
,1/1/2020,
,1/1/2020,25.00
,1/1/2020,8.00
,1/1/2020,145.00
,1/1/2020,105.00
,1/1/2020,22.00
,1/1/2020,50.00
,1/1/2020,46.00
,1/1/2020,389.00
,1/1/2020,757.00
,1/1/2020,366.00
,1/1/2020,22.00
,1/1/2020,
,1/1/2020,
,1/1/2020,"2,300.00"
,1/1/2020,341.00
,1/1/2020,562.00
,1/1/2020,218.00
,1/1/2020,"3,053.00"
,1/1/2020,397.00
,1/1/2020,433.00
,1/1/2020,313.00
,1/1/2020,734.00
,1/1/2020,
,1/1/2020,
,1/1/2020,"7,685.00"
,1/1/2020,
,1/1/2020,
,1/1/2020,99.00
,1/1/2020,204.00
,1/1/2020,
,1/1/2020,"43,368.00"
,1/1/2020,145.00
,1/1/2020,"2,647.00"
,1/1/2020,"1,327,166.00"
,1/1/2020,935.00
,1/1/2020,118.00
,1/1/2020,133.00
,1/1/2020,"2,333.00"
,1/1/2020,"25,720.00"
,1/1/2020,21.00
,1/1/2020,0.00
,1/1/2020,"5,369.00"
,1/1/2020,"12,402.00"
,1/1/2020,"80,145.00"
,1/1/2020,
,1/1/2020,
,1/1/2020,
,1/1/2020,
,1/1/2020,"4,002.00"
,1/1/2020,23.00
,1/1/2020,"4,515.00"
,1/1/2020,40.00
,1/1/2020,90.00
,1/1/2020,
,1/1/2020,85.00
,1/1/2020,"44,549.00"
,1/2/2020,"3,422.00"
,,0.00
,,572.00
,,
,,
Global Humanitarian Overview 2018,2/1/2020,852.00
Global Humanitarian Overview 2017,2/1/2020,
Online Project System (OPS) - Archived,2/1/2020,
KoBoToolbox - OCHA Instance,2/1/2020,"29,374.00"
HPC: FTS,2/1/2020,"9,905.00"
HPC: Response Planning & Monitoring,2/1/2020,294.00
HPC: Indicator Registry,2/1/2020,624.00
HPC: Projects,2/1/2020,"3,235.00"
HPC: Humanitarian Insights,2/1/2020,"2,323.00"
DEEP - App,2/1/2020,
FTS Archive,2/1/2020,
INSARAG,2/1/2020,"6,467.00"
UNDAC 25 Years,2/1/2020,10.00
SMART - Surge Capacity,2/1/2020,
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",2/1/2020,"19,611.00"
Environmental Emergencies Center,2/1/2020,
EHA Connect,2/1/2020,
IASC Inter-Agency Standing Committee,2/1/2020,"11,448.00"
IASC Gender with Age Marker (GAM),2/1/2020,186.00
OCHA Corporate Directory,2/1/2020,
Healthy Field Worker,2/1/2020,51.00
"Well Being Survey
",2/1/2020,
SIDI Legacy,2/1/2020,2.00
Monitor Humanitario,2/1/2020,32.00
OCHA Colombia Wiki,2/1/2020,528.00
SIDI / 4W Plus,2/1/2020,778.00
Humanitarian Tools,2/1/2020,
oPt Access Coordination,2/1/2020,489.00
UNOCHA Occupied Palestinian Territories (oPt),2/1/2020,"13,144.00"
oPt 3W,2/1/2020,
Pakistan Drought Portal,2/1/2020,10.00
UNOCHA Wellbeing,2/1/2020,24.00
"Disaster Response in Asia and the Pacific
",2/1/2020,66.00
SARA - Preparedness Tracker,2/1/2020,133.00
Lake Chad,2/1/2020,61.00
WCA Weekly Humanitarian Snapshot,2/1/2020,94.00
Syria Crisis Cross-Border Operations Dashboard,2/1/2020,48.00
Humanitarian Atlas,2/1/2020,614.00
Humanitarian Needs Overview Syria 2019,2/1/2020,880.00
UNOCHA Syria Hub,2/1/2020,687.00
Humanitarian Programme Cycle Yemen,2/1/2020,24.00
Donation Sites - UN Foundation,2/1/2020,
OCHA Plan and Budget 2017,2/1/2020,
CBPF Public Portal,2/1/2020,"2,359.00"
CHF Aghanistan,2/1/2020,345.00
CHF South Sudan,2/1/2020,591.00
CHF CAR,2/1/2020,244.00
CBPF Grants Management System,2/1/2020,"3,061.00"
CHF DRC,2/1/2020,372.00
CHF Somalia,2/1/2020,462.00
CHF Sudan,2/1/2020,311.00
HumFin Data Hub,2/1/2020,954.00
CBPF Grant Management System Blog,2/1/2020,
OCHA Saudi fund for Iraq,2/1/2020,
CERF,2/1/2020,"7,185.00"
CERF Grant Management System,2/1/2020,
CERF Data API Documentation,2/1/2020,
OCHA Contribution Tracking (OCT),2/1/2020,99.00
OCHA Donor Support Group,2/1/2020,130.00
OCHA Plan and Budget 2017,2/1/2020,
HDX,2/1/2020,"49,717.00"
HXL,2/1/2020,265.00
Centre for Humanitarian Data,2/1/2020,"3,867.00"
ReliefWeb,2/1/2020,"1,583,245.00"
ReliefWeb Labs,2/1/2020,"1,105.00"
ReliefWeb API Documentation,2/1/2020,171.00
Taxonomy Service,2/1/2020,125.00
Redhum,2/1/2020,"3,744.00"
ReliefWeb Mobile,2/1/2020,"30,428.00"
Confluence Wiki - IM Toolbox and rest of wikis,2/1/2020,26.00
Humanitarian ID - About and FAQ,2/1/2020,0.00
Humanitarian ID - Website,2/1/2020,"7,667.00"
Humanitarian ID,2/1/2020,"12,497.00"
HumanitarianResponse.info,2/1/2020,"93,352.00"
Humanitarian ICT Forum 2017 Schedule,2/1/2020,
OCHAHub,2/1/2020,
OCHAnet,2/1/2020,
Digital Situation Report,2/1/2020,"4,864.00"
Saving Lives Together,2/1/2020,29.00
Agenda for Humanity/PACT - Archived,2/1/2020,"4,587.00"
World Humanitarian Data and Trends 2017,2/1/2020,50.00
World Humanitarian Data and Trends 2018,2/1/2020,94.00
World Humanitarian Data and Trends 2016,2/1/2020,
Protection of Civilians Aide-Memoire,2/1/2020,174.00
unocha.org,2/1/2020,"12,878.00"
OCHA Exposure,2/1/2020,"4,759.00"
UNDAC 25 years Ready to Go,2/1/2020,0.00
#N/A,2/1/2020,391.00
Donation Sites - Raisely - crisisrelief.un.org,2/1/2020,
Impossible Choices microsite - WHD 2016,2/1/2020,
Deliver Aid Better,2/1/2020,
Agenda for Humanity/PACT - Archived,3/1/2020,"4,447.00"
CBPF Public Portal,3/1/2020,"2,428.00"
CBPF Grants Management System,3/1/2020,"3,833.00"
Centre for Humanitarian Data,3/1/2020,"7,007.00"
CERF,3/1/2020,"9,306.00"
CERF Grant Management System,3/1/2020,
DEEP - App,3/1/2020,192.00
Environmental Emergencies Center,3/1/2020,
HDX,3/1/2020,"186,450.00"
HPC: FTS,3/1/2020,"10,698.00"
HPC: Humanitarian Insights,3/1/2020,"2,997.00"
HPC: Indicator Registry,3/1/2020,728.00
HPC: Projects,3/1/2020,"3,436.00"
HPC: Response Planning & Monitoring,3/1/2020,451.00
Humanitarian Atlas,3/1/2020,865.00
Humanitarian ID,3/1/2020,"13,903.00"
Humanitarian ID - Website,3/1/2020,"4,996.00"
Humanitarian Needs Overview Syria 2019,3/1/2020,933.00
Humanitarian Programme Cycle Yemen,3/1/2020,35.00
HumanitarianResponse.info,3/1/2020,"109,041.00"
HXL,3/1/2020,626.00
IASC Gender with Age Marker (GAM),3/1/2020,"1,869.00"
IASC Inter-Agency Standing Committee,3/1/2020,"48,744.00"
INSARAG,3/1/2020,"5,764.00"
KoBoToolbox - OCHA Instance,3/1/2020,"32,044.00"
OCHA Contribution Tracking (OCT),3/1/2020,82.00
OCHA Corporate Directory,3/1/2020,
OCHA Donor Support Group,3/1/2020,135.00
OCHA Exposure,3/1/2020,"2,813.00"
Online Project System (OPS) - Archived,3/1/2020,17.00
Protection of Civilians Aide-Memoire,3/1/2020,128.00
Redhum,3/1/2020,"3,727.00"
ReliefWeb,3/1/2020,"1,331,424.00"
ReliefWeb Mobile,3/1/2020,"31,479.00"
SARA - Preparedness Tracker,3/1/2020,237.00
Saving Lives Together,3/1/2020,31.00
SMART - Surge Capacity,3/1/2020,
Healthy Field Worker,3/1/2020,108.00
Syria Crisis Cross-Border Operations Dashboard,3/1/2020,4.00
Taxonomy Service,3/1/2020,86.00
UNDAC 25 years Ready to Go,3/1/2020,0.00
UNOCHA Occupied Palestinian Territories (oPt),3/1/2020,"11,647.00"
oPt 3W,3/1/2020,
oPt Access Coordination,3/1/2020,504.00
UNOCHA Syria Hub,3/1/2020,390.00
World Humanitarian Data and Trends 2017,3/1/2020,45.00
World Humanitarian Data and Trends 2018,3/1/2020,96.00
unocha.org,3/1/2020,"105,278.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",3/1/2020,"6,502.00"
WCA Weekly Humanitarian Snapshot,3/1/2020,95.00
#N/A,3/1/2020,646.00
Lake Chad,3/1/2020,19.00
HPC: Assessment Registry & KMP,3/1/2020,45.00
Digital Situation Report,3/1/2020,"11,026.00"
EHA Connect,3/1/2020,
Donation Sites - Raisely - crisisrelief.un.org,3/1/2020,452.00
ReliefWeb Labs,3/1/2020,361.00
ReliefWeb API Documentation,3/1/2020,"1,033.00"
HumFin Data Hub,3/1/2020,968.00
"Well Being Survey
",3/1/2020,
Impossible Choices microsite - WHD 2016,3/1/2020,
Donation Sites - UN Foundation,3/1/2020,
UNOCHA Wellbeing,3/1/2020,2.00
Pakistan Drought Portal,3/1/2020,6.00
CBPF Grant Management System Blog,3/1/2020,
OCHA Saudi fund for Iraq,3/1/2020,1.00
CHF Aghanistan,3/1/2020,507.00
CHF CAR,3/1/2020,286.00
CHF DRC,3/1/2020,307.00
CHF Somalia,3/1/2020,"1,157.00"
CHF South Sudan,3/1/2020,774.00
CHF Sudan,3/1/2020,301.00
FTS Archive,3/1/2020,95.00
Monitor Humanitario,3/1/2020,201.00
OCHA Colombia Wiki,3/1/2020,"21,319.00"
SIDI / 4W Plus,3/1/2020,952.00
SIDI Legacy,3/1/2020,22.00
Humanitarian Tools,3/1/2020,0.00
"Disaster Response in Asia and the Pacific
",3/1/2020,64.00
OCHA Plan and Budget 2017,3/1/2020,
Confluence Wiki - IM Toolbox and rest of wikis,3/1/2020,25.00
CERF Data API Documentation,3/1/2020,
OCHAHub,3/1/2020,
Humanitarian ID - About and FAQ,3/1/2020,0.00
Deliver Aid Better,3/1/2020,
Humanitarian ICT Forum 2017 Schedule,3/1/2020,
OCHA Year in Review 2014,3/1/2020,1.00
OCHA Year in Review 2015,3/1/2020,2.00
OCHA Year in Review 2016,3/1/2020,1.00
oPt Humanitarian Atlas,3/1/2020,
Yemen Humanitarian Exposure,3/1/2020,26.00
HDX Tools,3/1/2020,
DEEP - Landing Page,3/1/2020,60.00
Agenda for Humanity/PACT - Archived,4/1/2020,"5,228.00"
CBPF Public Portal,4/1/2020,"2,337.00"
CBPF Grants Management System,4/1/2020,"4,000.00"
Centre for Humanitarian Data,4/1/2020,"4,055.00"
CERF,4/1/2020,"11,233.00"
CERF Grant Management System,4/1/2020,
DEEP - App,4/1/2020,169.00
Environmental Emergencies Center,4/1/2020,
HDX,4/1/2020,"181,177.00"
HPC: FTS,4/1/2020,"15,582.00"
HPC: Humanitarian Insights,4/1/2020,"2,565.00"
HPC: Indicator Registry,4/1/2020,"1,075.00"
HPC: Projects,4/1/2020,"2,416.00"
HPC: Response Planning & Monitoring,4/1/2020,298.00
Humanitarian Atlas,4/1/2020,494.00
Humanitarian ID,4/1/2020,"13,929.00"
Humanitarian ID - Website,4/1/2020,"4,686.00"
Humanitarian Needs Overview Syria 2019,4/1/2020,802.00
Humanitarian Programme Cycle Yemen,4/1/2020,21.00
HumanitarianResponse.info,4/1/2020,"128,441.00"
HXL,4/1/2020,477.00
IASC Gender with Age Marker (GAM),4/1/2020,"1,677.00"
IASC Inter-Agency Standing Committee,4/1/2020,"189,134.00"
INSARAG,4/1/2020,"4,741.00"
KoBoToolbox - OCHA Instance,4/1/2020,"28,679.00"
OCHA Contribution Tracking (OCT),4/1/2020,96.00
OCHA Corporate Directory,4/1/2020,
OCHA Donor Support Group,4/1/2020,138.00
OCHA Exposure,4/1/2020,"13,399.00"
Online Project System (OPS) - Archived,4/1/2020,0.00
Protection of Civilians Aide-Memoire,4/1/2020,86.00
Redhum,4/1/2020,"3,150.00"
ReliefWeb,4/1/2020,"1,307,951.00"
ReliefWeb Mobile,4/1/2020,"27,086.00"
SARA - Preparedness Tracker,4/1/2020,127.00
Saving Lives Together,4/1/2020,31.00
SMART - Surge Capacity,4/1/2020,
Healthy Field Worker,4/1/2020,146.00
Taxonomy Service,4/1/2020,87.00
UNDAC 25 years Ready to Go,4/1/2020,97.00
UNOCHA Occupied Palestinian Territories (oPt),4/1/2020,"17,132.00"
oPt 3W,4/1/2020,
oPt Access Coordination,4/1/2020,298.00
UNOCHA Syria Hub,4/1/2020,334.00
World Humanitarian Data and Trends 2017,4/1/2020,28.00
World Humanitarian Data and Trends 2018,4/1/2020,64.00
unocha.org,4/1/2020,"92,819.00"
"Emergency Response Collaboration Platforms (VOSOCC, HNPW, LEP & others)",4/1/2020,"5,653.00"
WCA Weekly Humanitarian Snapshot,4/1/2020,77.00
Lake Chad,4/1/2020,24.00
HPC: Assessment Registry & KMP,4/1/2020,141.00
Digital Situation Report,4/1/2020,"9,799.00"
EHA Connect,4/1/2020,
Donation Sites - Raisely - crisisrelief.un.org,4/1/2020,"1,282.00"
#N/A,4/1/2020,546.00
ReliefWeb Labs,4/1/2020,326.00
ReliefWeb API Documentation,4/1/2020,220.00
HumFin Data Hub,4/1/2020,"1,140.00"
"Well Being Survey
",4/1/2020,
Impossible Choices microsite - WHD 2016,4/1/2020,
Donation Sites - UN Foundation,4/1/2020,605.00
UNOCHA Wellbeing,4/1/2020,6.00
Pakistan Drought Portal,4/1/2020,8.00
CBPF Grant Management System Blog,4/1/2020,26.00
OCHA Saudi fund for Iraq,4/1/2020,
CHF Aghanistan,4/1/2020,440.00
CHF CAR,4/1/2020,341.00
CHF DRC,4/1/2020,429.00
CHF Somalia,4/1/2020,547.00
CHF South Sudan,4/1/2020,598.00
CHF Sudan,4/1/2020,288.00
FTS Archive,4/1/2020,96.00
Monitor Humanitario,4/1/2020,168.00
OCHA Colombia Wiki,4/1/2020,"17,809.00"
SIDI / 4W Plus,4/1/2020,688.00
SIDI Legacy,4/1/2020,5.00
Humanitarian Tools,4/1/2020,142.00
"Disaster Response in Asia and the Pacific
",4/1/2020,73.00
Confluence Wiki - IM Toolbox and rest of wikis,4/1/2020,18.00
CERF Data API Documentation,4/1/2020,
OCHAHub,4/1/2020,
Humanitarian ID - About and FAQ,4/1/2020,"1,616.00"
Deliver Aid Better,4/1/2020,637.00
Humanitarian ICT Forum 2017 Schedule,4/1/2020,
OCHA Year in Review 2014,4/1/2020,3.00
OCHA Year in Review 2015,4/1/2020,9.00
OCHA Year in Review 2016,4/1/2020,15.00
Donate - un-crisis-relief.raisely.com,4/1/2020,"1,282.00"
Well Being Survey COVID-19,4/1/2020,
Well Being Survey COVID-19 - French,4/1/2020,
Well Being Survey - French,4/1/2020,
oPt Humanitarian Atlas,4/1/2020,
West Bank Emergency Management System,4/1/2020,
Pakistan: COVID - 19 Portal,4/1/2020,850.00
COVID-19 Response in Somalia,4/1/2020,734.00
Yemen Humanitarian Exposure,4/1/2020,410.00
DEEP - Landing Page,4/1/2020,249.00
HDX Tools,4/1/2020,
OCHA Learning Management System,4/1/2020,
#N/A,4/1/2020,
OCT: Donors' Contributions Dashboard,4/1/2020,
Agenda for Humanity/PACT - Archived,5/1/2020,"5,010.00"
